UNIQUE_ID,JurisName,COUNTYFP,CountyName,PrecinctName,Registration,NAME20,ContestName,Write-In,Beverly Miles,Jb Pritzker
COOK-:-7501003,COOK,31,COOK,7501003,962,COOK:7501003,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,237
COOK-:-7900064,COOK,31,COOK,7900064,1060,COOK:7900064,GOVERNOR AND LIEUTENANT GOVERNOR,1,11,98
COOK-:-8300018,COOK,31,COOK,8300018,1348,COOK:8300018,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,249
COOK-:-8700034,COOK,31,COOK,8700034,1258,COOK:8700034,GOVERNOR AND LIEUTENANT GOVERNOR,0,13,158
COOK-:-9600005,COOK,31,COOK,9600005,970,COOK:9600005,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,150
COOK-:-9500091,COOK,31,COOK,9500091,800,COOK:9500091,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,166
COOK-:-9500096,COOK,31,COOK,9500096,862,COOK:9500096,GOVERNOR AND LIEUTENANT GOVERNOR,1,6,88
COOK-:-9500102,COOK,31,COOK,9500102,729,COOK:9500102,GOVERNOR AND LIEUTENANT GOVERNOR,0,17,106
COOK-:-9700029,COOK,31,COOK,9700029,826,COOK:9700029,GOVERNOR AND LIEUTENANT GOVERNOR,1,11,117
COOK-:-9700057,COOK,31,COOK,9700057,1098,COOK:9700057,GOVERNOR AND LIEUTENANT GOVERNOR,3,11,149
COOK-:-7800011,COOK,31,COOK,7800011,1204,COOK:7800011,GOVERNOR AND LIEUTENANT GOVERNOR,1,10,85
COOK-:-7200039,COOK,31,COOK,7200039,698,COOK:7200039,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,63
COOK-:-8500034,COOK,31,COOK,8500034,830,COOK:8500034,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,210
COOK-:-7200064,COOK,31,COOK,7200064,1156,COOK:7200064,GOVERNOR AND LIEUTENANT GOVERNOR,1,13,120
COOK-:-7600020,COOK,31,COOK,7600020,2050,COOK:7600020,GOVERNOR AND LIEUTENANT GOVERNOR,1,13,112
COOK-:-7800023,COOK,31,COOK,7800023,1536,COOK:7800023,GOVERNOR AND LIEUTENANT GOVERNOR,1,11,138
COOK-:-7800026,COOK,31,COOK,7800026,1551,COOK:7800026,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,150
COOK-:-7800029,COOK,31,COOK,7800029,802,COOK:7800029,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,54
COOK-:-8000030,COOK,31,COOK,8000030,2060,COOK:8000030,GOVERNOR AND LIEUTENANT GOVERNOR,0,17,269
COOK-:-8000033,COOK,31,COOK,8000033,1112,COOK:8000033,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,56
COOK-:-8000036,COOK,31,COOK,8000036,848,COOK:8000036,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,109
COOK-:-8100010,COOK,31,COOK,8100010,999,COOK:8100010,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,128
COOK-:-8100031,COOK,31,COOK,8100031,1095,COOK:8100031,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,180
COOK-:-8100034,COOK,31,COOK,8100034,953,COOK:8100034,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,153
COOK-:-8300055,COOK,31,COOK,8300055,972,COOK:8300055,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,212
COOK-:-9500012,COOK,31,COOK,9500012,1561,COOK:9500012,GOVERNOR AND LIEUTENANT GOVERNOR,2,3,91
COOK-:-8900051,COOK,31,COOK,8900051,1048,COOK:8900051,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,136
COOK-:-8900024,COOK,31,COOK,8900024,1271,COOK:8900024,GOVERNOR AND LIEUTENANT GOVERNOR,0,17,244
COOK-:-8900027,COOK,31,COOK,8900027,1119,COOK:8900027,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,177
COOK-:-7700002,COOK,31,COOK,7700002,869,COOK:7700002,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,76
COOK-:-8500031,COOK,31,COOK,8500031,1600,COOK:8500031,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,486
COOK-:-8600002,COOK,31,COOK,8600002,1178,COOK:8600002,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,127
COOK-:-8000085,COOK,31,COOK,8000085,513,COOK:8000085,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,55
COOK-:-8000089,COOK,31,COOK,8000089,875,COOK:8000089,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,27
COOK-:-8000081,COOK,31,COOK,8000081,877,COOK:8000081,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,34
COOK-:-7800014,COOK,31,COOK,7800014,875,COOK:7800014,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,57
COOK-:-9700013,COOK,31,COOK,9700013,1119,COOK:9700013,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,137
COOK-:-9700010,COOK,31,COOK,9700010,1138,COOK:9700010,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,157
COOK-:-9400005,COOK,31,COOK,9400005,1552,COOK:9400005,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,94
COOK-:-9400008,COOK,31,COOK,9400008,1160,COOK:9400008,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,53
COOK-:-8300058,COOK,31,COOK,8300058,571,COOK:8300058,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,83
COOK-:-8300061,COOK,31,COOK,8300061,754,COOK:8300061,GOVERNOR AND LIEUTENANT GOVERNOR,2,9,93
COOK-:-8600012,COOK,31,COOK,8600012,550,COOK:8600012,GOVERNOR AND LIEUTENANT GOVERNOR,1,2,42
COOK-:-8600015,COOK,31,COOK,8600015,1511,COOK:8600015,GOVERNOR AND LIEUTENANT GOVERNOR,0,17,99
COOK-:-8600019,COOK,31,COOK,8600019,748,COOK:8600019,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,74
COOK-:-8600045,COOK,31,COOK,8600045,1423,COOK:8600045,GOVERNOR AND LIEUTENANT GOVERNOR,2,15,144
COOK-:-8800006,COOK,31,COOK,8800006,814,COOK:8800006,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,25
COOK-:-8800009,COOK,31,COOK,8800009,1575,COOK:8800009,GOVERNOR AND LIEUTENANT GOVERNOR,1,21,174
COOK-:-8900022,COOK,31,COOK,8900022,752,COOK:8900022,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,123
COOK-:-7600044,COOK,31,COOK,7600044,1381,COOK:7600044,GOVERNOR AND LIEUTENANT GOVERNOR,1,10,109
COOK-:-7600018,COOK,31,COOK,7600018,1234,COOK:7600018,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,73
COOK-:-7600021,COOK,31,COOK,7600021,1390,COOK:7600021,GOVERNOR AND LIEUTENANT GOVERNOR,0,13,126
COOK-:-8300015,COOK,31,COOK,8300015,1761,COOK:8300015,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,296
COOK-:-8300035,COOK,31,COOK,8300035,1088,COOK:8300035,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,100
COOK-:-8300039,COOK,31,COOK,8300039,655,COOK:8300039,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,62
COOK-:-8600071,COOK,31,COOK,8600071,900,COOK:8600071,GOVERNOR AND LIEUTENANT GOVERNOR,2,4,75
COOK-:-8600075,COOK,31,COOK,8600075,1195,COOK:8600075,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,85
COOK-:-8700021,COOK,31,COOK,8700021,1380,COOK:8700021,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,150
COOK-:-8700024,COOK,31,COOK,8700024,1452,COOK:8700024,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,146
COOK-:-8700057,COOK,31,COOK,8700057,1385,COOK:8700057,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,212
COOK-:-8700060,COOK,31,COOK,8700060,1232,COOK:8700060,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,111
COOK-:-7100043,COOK,31,COOK,7100043,843,COOK:7100043,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,179
COOK-:-7200006,COOK,31,COOK,7200006,1721,COOK:7200006,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,75
COOK-:-7200009,COOK,31,COOK,7200009,1385,COOK:7200009,GOVERNOR AND LIEUTENANT GOVERNOR,2,14,142
COOK-:-7200012,COOK,31,COOK,7200012,1566,COOK:7200012,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,206
COOK-:-7300003,COOK,31,COOK,7300003,996,COOK:7300003,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,146
COOK-:-7300007,COOK,31,COOK,7300007,1107,COOK:7300007,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,122
COOK-:-7300010,COOK,31,COOK,7300010,987,COOK:7300010,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,201
COOK-:-7509001,COOK,31,COOK,7509001,787,COOK:7509001,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,163
COOK-:-8500003,COOK,31,COOK,8500003,1348,COOK:8500003,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,443
COOK-:-8500006,COOK,31,COOK,8500006,1419,COOK:8500006,GOVERNOR AND LIEUTENANT GOVERNOR,0,18,289
COOK-:-8300056,COOK,31,COOK,8300056,1378,COOK:8300056,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,193
COOK-:-8000054,COOK,31,COOK,8000054,871,COOK:8000054,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,107
COOK-:-8000057,COOK,31,COOK,8000057,999,COOK:8000057,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,37
COOK-:-8000082,COOK,31,COOK,8000082,881,COOK:8000082,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,94
COOK-:-7200032,COOK,31,COOK,7200032,1409,COOK:7200032,GOVERNOR AND LIEUTENANT GOVERNOR,1,11,252
COOK-:-7200035,COOK,31,COOK,7200035,1547,COOK:7200035,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,158
COOK-:-8000060,COOK,31,COOK,8000060,1668,COOK:8000060,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,153
COOK-:-9600045,COOK,31,COOK,9600045,732,COOK:9600045,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,127
COOK-:-8800036,COOK,31,COOK,8800036,1252,COOK:8800036,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,99
COOK-:-9400006,COOK,31,COOK,9400006,1615,COOK:9400006,GOVERNOR AND LIEUTENANT GOVERNOR,1,16,111
COOK-:-9600073,COOK,31,COOK,9600073,986,COOK:9600073,GOVERNOR AND LIEUTENANT GOVERNOR,1,13,165
COOK-:-9600077,COOK,31,COOK,9600077,734,COOK:9600077,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,32
COOK-:-8800032,COOK,31,COOK,8800032,612,COOK:8800032,GOVERNOR AND LIEUTENANT GOVERNOR,1,1,48
COOK-:-9300053,COOK,31,COOK,9300053,923,COOK:9300053,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,115
COOK-:-9300057,COOK,31,COOK,9300057,1239,COOK:9300057,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,123
COOK-:-8900025,COOK,31,COOK,8900025,1170,COOK:8900025,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,191
COOK-:-8200061,COOK,31,COOK,8200061,1632,COOK:8200061,GOVERNOR AND LIEUTENANT GOVERNOR,1,12,184
COOK-:-8200064,COOK,31,COOK,8200064,1530,COOK:8200064,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,196
COOK-:-7900049,COOK,31,COOK,7900049,649,COOK:7900049,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,65
COOK-:-7900074,COOK,31,COOK,7900074,1753,COOK:7900074,GOVERNOR AND LIEUTENANT GOVERNOR,1,17,97
COOK-:-7900046,COOK,31,COOK,7900046,838,COOK:7900046,GOVERNOR AND LIEUTENANT GOVERNOR,1,10,70
COOK-:-7503002,COOK,31,COOK,7503002,1178,COOK:7503002,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,330
COOK-:-7400037,COOK,31,COOK,7400037,1286,COOK:7400037,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,96
COOK-:-9500107,COOK,31,COOK,9500107,1018,COOK:9500107,GOVERNOR AND LIEUTENANT GOVERNOR,1,7,302
COOK-:-9500110,COOK,31,COOK,9500110,632,COOK:9500110,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,58
COOK-:-9200009,COOK,31,COOK,9200009,791,COOK:9200009,GOVERNOR AND LIEUTENANT GOVERNOR,2,27,189
COOK-:-9000040,COOK,31,COOK,9000040,937,COOK:9000040,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,190
COOK-:-9200006,COOK,31,COOK,9200006,1753,COOK:9200006,GOVERNOR AND LIEUTENANT GOVERNOR,0,13,217
COOK-:-8700018,COOK,31,COOK,8700018,1490,COOK:8700018,GOVERNOR AND LIEUTENANT GOVERNOR,0,13,227
COOK-:-8700042,COOK,31,COOK,8700042,1261,COOK:8700042,GOVERNOR AND LIEUTENANT GOVERNOR,0,17,176
COOK-:-8700045,COOK,31,COOK,8700045,763,COOK:8700045,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,114
COOK-:-8200037,COOK,31,COOK,8200037,1179,COOK:8200037,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,143
COOK-:-9000043,COOK,31,COOK,9000043,1345,COOK:9000043,GOVERNOR AND LIEUTENANT GOVERNOR,2,12,155
COOK-:-7100009,COOK,31,COOK,7100009,1178,COOK:7100009,GOVERNOR AND LIEUTENANT GOVERNOR,1,7,68
COOK-:-7400034,COOK,31,COOK,7400034,1568,COOK:7400034,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,220
COOK-:-7502004,COOK,31,COOK,7502004,1343,COOK:7502004,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,283
COOK-:-7100006,COOK,31,COOK,7100006,446,COOK:7100006,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,37
COOK-:-7200020,COOK,31,COOK,7200020,1407,COOK:7200020,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,111
COOK-:-8300041,COOK,31,COOK,8300041,890,COOK:8300041,GOVERNOR AND LIEUTENANT GOVERNOR,1,4,144
COOK-:-7100057,COOK,31,COOK,7100057,984,COOK:7100057,GOVERNOR AND LIEUTENANT GOVERNOR,1,12,90
COOK-:-7100051,COOK,31,COOK,7100051,549,COOK:7100051,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,56
COOK-:-7100054,COOK,31,COOK,7100054,1170,COOK:7100054,GOVERNOR AND LIEUTENANT GOVERNOR,0,18,95
COOK-:-9600033,COOK,31,COOK,9600033,1581,COOK:9600033,GOVERNOR AND LIEUTENANT GOVERNOR,1,6,113
COOK-:-9300035,COOK,31,COOK,9300035,711,COOK:9300035,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,119
COOK-:-8400005,COOK,31,COOK,8400005,1590,COOK:8400005,GOVERNOR AND LIEUTENANT GOVERNOR,0,19,122
COOK-:-8300038,COOK,31,COOK,8300038,860,COOK:8300038,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,122
COOK-:-8000039,COOK,31,COOK,8000039,1099,COOK:8000039,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,106
COOK-:-8000042,COOK,31,COOK,8000042,1294,COOK:8000042,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,160
COOK-:-7600003,COOK,31,COOK,7600003,639,COOK:7600003,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,39
COOK-:-7600006,COOK,31,COOK,7600006,1064,COOK:7600006,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,62
COOK-:-7600009,COOK,31,COOK,7600009,1040,COOK:7600009,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,102
COOK-:-9600029,COOK,31,COOK,9600029,609,COOK:9600029,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,67
COOK-:-9600053,COOK,31,COOK,9600053,1107,COOK:9600053,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,117
COOK-:-9600056,COOK,31,COOK,9600056,918,COOK:9600056,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,92
COOK-:-9300012,COOK,31,COOK,9300012,1124,COOK:9300012,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,133
COOK-:-9300039,COOK,31,COOK,9300039,1375,COOK:9300039,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,177
COOK-:-8900007,COOK,31,COOK,8900007,1453,COOK:8900007,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,96
COOK-:-8800017,COOK,31,COOK,8800017,1462,COOK:8800017,GOVERNOR AND LIEUTENANT GOVERNOR,0,13,108
COOK-:-8800020,COOK,31,COOK,8800020,1249,COOK:8800020,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,90
COOK-:-8800023,COOK,31,COOK,8800023,840,COOK:8800023,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,67
COOK-:-9400011,COOK,31,COOK,9400011,1172,COOK:9400011,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,93
COOK-:-7200068,COOK,31,COOK,7200068,636,COOK:7200068,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,50
COOK-:-7200071,COOK,31,COOK,7200071,1417,COOK:7200071,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,263
COOK-:-8800026,COOK,31,COOK,8800026,765,COOK:8800026,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,43
COOK-:-8800029,COOK,31,COOK,8800029,970,COOK:8800029,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,92
COOK-:-8700035,COOK,31,COOK,8700035,1256,COOK:8700035,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,209
COOK-:-7900033,COOK,31,COOK,7900033,421,COOK:7900033,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,37
COOK-:-7900059,COOK,31,COOK,7900059,964,COOK:7900059,GOVERNOR AND LIEUTENANT GOVERNOR,1,6,76
COOK-:-9908001,COOK,31,COOK,9908001,1693,COOK:9908001,GOVERNOR AND LIEUTENANT GOVERNOR,1,14,188
COOK-:-9600091,COOK,31,COOK,9600091,1110,COOK:9600091,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,178
COOK-:-9700003,COOK,31,COOK,9700003,935,COOK:9700003,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,126
COOK-:-8700004,COOK,31,COOK,8700004,938,COOK:8700004,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,58
COOK-:-7900026,COOK,31,COOK,7900026,1407,COOK:7900026,GOVERNOR AND LIEUTENANT GOVERNOR,1,17,197
COOK-:-8200020,COOK,31,COOK,8200020,1024,COOK:8200020,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,157
COOK-:-7400019,COOK,31,COOK,7400019,1183,COOK:7400019,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,138
COOK-:-9700094,COOK,31,COOK,9700094,1606,COOK:9700094,GOVERNOR AND LIEUTENANT GOVERNOR,0,19,122
COOK-:-9700089,COOK,31,COOK,9700089,1174,COOK:9700089,GOVERNOR AND LIEUTENANT GOVERNOR,0,13,146
COOK-:-9000019,COOK,31,COOK,9000019,635,COOK:9000019,GOVERNOR AND LIEUTENANT GOVERNOR,1,11,102
COOK-:-8200042,COOK,31,COOK,8200042,1280,COOK:8200042,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,164
COOK-:-8700001,COOK,31,COOK,8700001,831,COOK:8700001,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,98
COOK-:-8700025,COOK,31,COOK,8700025,1079,COOK:8700025,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,122
COOK-:-8600073,COOK,31,COOK,8600073,1399,COOK:8600073,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,135
COOK-:-7400016,COOK,31,COOK,7400016,994,COOK:7400016,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,106
COOK-:-8200045,COOK,31,COOK,8200045,824,COOK:8200045,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,126
COOK-:-8200048,COOK,31,COOK,8200048,1255,COOK:8200048,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,80
COOK-:-7900030,COOK,31,COOK,7900030,159,COOK:7900030,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,11
COOK-:-7900023,COOK,31,COOK,7900023,1224,COOK:7900023,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,100
COOK-:-9500079,COOK,31,COOK,9500079,1447,COOK:9500079,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,147
COOK-:-8400003,COOK,31,COOK,8400003,1069,COOK:8400003,GOVERNOR AND LIEUTENANT GOVERNOR,0,13,122
COOK-:-8000067,COOK,31,COOK,8000067,1301,COOK:8000067,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,152
COOK-:-8000040,COOK,31,COOK,8000040,1127,COOK:8000040,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,83
COOK-:-8000064,COOK,31,COOK,8000064,846,COOK:8000064,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,52
COOK-:-7600027,COOK,31,COOK,7600027,3505,COOK:7600027,GOVERNOR AND LIEUTENANT GOVERNOR,0,33,347
COOK-:-7600030,COOK,31,COOK,7600030,1185,COOK:7600030,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,62
COOK-:-7700009,COOK,31,COOK,7700009,762,COOK:7700009,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,49
COOK-:-9600054,COOK,31,COOK,9600054,1221,COOK:9600054,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,97
COOK-:-9600083,COOK,31,COOK,9600083,1354,COOK:9600083,GOVERNOR AND LIEUTENANT GOVERNOR,2,4,210
COOK-:-9600086,COOK,31,COOK,9600086,1096,COOK:9600086,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,160
COOK-:-9300061,COOK,31,COOK,9300061,1500,COOK:9300061,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,146
COOK-:-9300065,COOK,31,COOK,9300065,723,COOK:9300065,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,119
COOK-:-9300068,COOK,31,COOK,9300068,965,COOK:9300068,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,121
COOK-:-8900004,COOK,31,COOK,8900004,1110,COOK:8900004,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,117
COOK-:-8900008,COOK,31,COOK,8900008,1084,COOK:8900008,GOVERNOR AND LIEUTENANT GOVERNOR,1,13,144
COOK-:-8900034,COOK,31,COOK,8900034,1430,COOK:8900034,GOVERNOR AND LIEUTENANT GOVERNOR,3,22,362
COOK-:-8500013,COOK,31,COOK,8500013,1056,COOK:8500013,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,254
COOK-:-8500016,COOK,31,COOK,8500016,1472,COOK:8500016,GOVERNOR AND LIEUTENANT GOVERNOR,1,16,415
COOK-:-8400006,COOK,31,COOK,8400006,1601,COOK:8400006,GOVERNOR AND LIEUTENANT GOVERNOR,2,31,144
COOK-:-7600033,COOK,31,COOK,7600033,1299,COOK:7600033,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,98
COOK-:-9300036,COOK,31,COOK,9300036,1750,COOK:9300036,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,174
COOK-:-7200017,COOK,31,COOK,7200017,1235,COOK:7200017,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,121
COOK-:-7200021,COOK,31,COOK,7200021,1260,COOK:7200021,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,102
COOK-:-7200048,COOK,31,COOK,7200048,776,COOK:7200048,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,109
COOK-:-9500007,COOK,31,COOK,9500007,641,COOK:9500007,GOVERNOR AND LIEUTENANT GOVERNOR,1,4,184
COOK-:-9500011,COOK,31,COOK,9500011,1367,COOK:9500011,GOVERNOR AND LIEUTENANT GOVERNOR,1,12,122
COOK-:-8900047,COOK,31,COOK,8900047,1122,COOK:8900047,GOVERNOR AND LIEUTENANT GOVERNOR,2,6,130
COOK-:-8900050,COOK,31,COOK,8900050,1498,COOK:8900050,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,203
COOK-:-8900023,COOK,31,COOK,8900023,1190,COOK:8900023,GOVERNOR AND LIEUTENANT GOVERNOR,1,6,213
COOK-:-9400004,COOK,31,COOK,9400004,1368,COOK:9400004,GOVERNOR AND LIEUTENANT GOVERNOR,0,17,67
COOK-:-7700001,COOK,31,COOK,7700001,1257,COOK:7700001,GOVERNOR AND LIEUTENANT GOVERNOR,1,3,63
COOK-:-7200063,COOK,31,COOK,7200063,1200,COOK:7200063,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,161
COOK-:-8100017,COOK,31,COOK,8100017,970,COOK:8100017,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,195
COOK-:-7800007,COOK,31,COOK,7800007,619,COOK:7800007,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,50
COOK-:-7200033,COOK,31,COOK,7200033,1344,COOK:7200033,GOVERNOR AND LIEUTENANT GOVERNOR,0,13,100
COOK-:-7200067,COOK,31,COOK,7200067,1291,COOK:7200067,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,112
COOK-:-7600042,COOK,31,COOK,7600042,1260,COOK:7600042,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,97
COOK-:-7800010,COOK,31,COOK,7800010,1367,COOK:7800010,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,105
COOK-:-8700068,COOK,31,COOK,8700068,866,COOK:8700068,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,116
COOK-:-8800002,COOK,31,COOK,8800002,703,COOK:8800002,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,75
COOK-:-8300021,COOK,31,COOK,8300021,1471,COOK:8300021,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,209
COOK-:-8300024,COOK,31,COOK,8300024,936,COOK:8300024,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,113
COOK-:-8000022,COOK,31,COOK,8000022,1144,COOK:8000022,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,157
COOK-:-8000025,COOK,31,COOK,8000025,1557,COOK:8000025,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,216
COOK-:-7900072,COOK,31,COOK,7900072,1132,COOK:7900072,GOVERNOR AND LIEUTENANT GOVERNOR,0,13,213
COOK-:-7507005,COOK,31,COOK,7507005,1280,COOK:7507005,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,313
COOK-:-7502005,COOK,31,COOK,7502005,861,COOK:7502005,GOVERNOR AND LIEUTENANT GOVERNOR,1,4,206
COOK-:-7507002,COOK,31,COOK,7507002,1554,COOK:7507002,GOVERNOR AND LIEUTENANT GOVERNOR,0,20,393
COOK-:-7100033,COOK,31,COOK,7100033,724,COOK:7100033,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,149
COOK-:-7100036,COOK,31,COOK,7100036,1217,COOK:7100036,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,174
COOK-:-7200001,COOK,31,COOK,7200001,876,COOK:7200001,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,144
COOK-:-9200007,COOK,31,COOK,9200007,744,COOK:9200007,GOVERNOR AND LIEUTENANT GOVERNOR,2,4,76
COOK-:-9300022,COOK,31,COOK,9300022,1398,COOK:9300022,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,118
