UNIQUE_ID,JurisName,COUNTYFP,CountyName,PrecinctName,Registration,NAME20,ContestName,Paul Schimpf,Richard C. Irvin,Jesse Sullivan,Darren Bailey,Max Solomon,Gary Rabine,Write-In,Keisha S. Smith
MACOUPIN-:-CARLINVILLE 5,MACOUPIN,117,MACOUPIN,CARLINVILLE 5,671,MACOUPIN:CARLINVILLE 5,GOVERNOR AND LIEUTENANT GOVERNOR,3,11,7,42,1,0,0,0
MACOUPIN-:-CHESTERFIELD,MACOUPIN,117,MACOUPIN,CHESTERFIELD,510,MACOUPIN:CHESTERFIELD,GOVERNOR AND LIEUTENANT GOVERNOR,3,8,9,67,0,1,0,0
MACOUPIN-:-DORCHESTER,MACOUPIN,117,MACOUPIN,DORCHESTER,1096,MACOUPIN:DORCHESTER,GOVERNOR AND LIEUTENANT GOVERNOR,5,25,13,92,2,8,0,0
MACOUPIN-:-GILLESPIE 1,MACOUPIN,117,MACOUPIN,GILLESPIE 1,826,MACOUPIN:GILLESPIE 1,GOVERNOR AND LIEUTENANT GOVERNOR,2,9,5,38,0,4,0,0
MACOUPIN-:-GILLESPIE 2,MACOUPIN,117,MACOUPIN,GILLESPIE 2,1008,MACOUPIN:GILLESPIE 2,GOVERNOR AND LIEUTENANT GOVERNOR,1,26,11,72,0,1,0,0
MACOUPIN-:-GILLESPIE 3,MACOUPIN,117,MACOUPIN,GILLESPIE 3,768,MACOUPIN:GILLESPIE 3,GOVERNOR AND LIEUTENANT GOVERNOR,2,14,6,48,1,0,0,0
MACOUPIN-:-GIRARD 1,MACOUPIN,117,MACOUPIN,GIRARD 1,772,MACOUPIN:GIRARD 1,GOVERNOR AND LIEUTENANT GOVERNOR,1,15,8,62,1,3,0,0
MACOUPIN-:-GIRARD 2,MACOUPIN,117,MACOUPIN,GIRARD 2,642,MACOUPIN:GIRARD 2,GOVERNOR AND LIEUTENANT GOVERNOR,2,13,10,48,1,7,0,0
MACOUPIN-:-HILYARD,MACOUPIN,117,MACOUPIN,HILYARD,447,MACOUPIN:HILYARD,GOVERNOR AND LIEUTENANT GOVERNOR,1,10,4,45,0,0,0,0
MACOUPIN-:-HONEY POINT,MACOUPIN,117,MACOUPIN,HONEY POINT,141,MACOUPIN:HONEY POINT,GOVERNOR AND LIEUTENANT GOVERNOR,1,6,1,10,0,0,0,0
MACOUPIN-:-MT. OLIVE 1,MACOUPIN,117,MACOUPIN,MT. OLIVE 1,724,MACOUPIN:MT. OLIVE 1,GOVERNOR AND LIEUTENANT GOVERNOR,5,13,10,48,0,2,0,0
MACOUPIN-:-MT. OLIVE 2,MACOUPIN,117,MACOUPIN,MT. OLIVE 2,838,MACOUPIN:MT. OLIVE 2,GOVERNOR AND LIEUTENANT GOVERNOR,2,16,7,49,1,3,0,0
MACOUPIN-:-MT. OLIVE 3,MACOUPIN,117,MACOUPIN,MT. OLIVE 3,371,MACOUPIN:MT. OLIVE 3,GOVERNOR AND LIEUTENANT GOVERNOR,3,7,10,56,0,0,0,0
MACOUPIN-:-MT. OLIVE 4,MACOUPIN,117,MACOUPIN,MT. OLIVE 4,379,MACOUPIN:MT. OLIVE 4,GOVERNOR AND LIEUTENANT GOVERNOR,4,13,5,33,0,3,0,0
MACOUPIN-:-NILWOOD,MACOUPIN,117,MACOUPIN,NILWOOD,393,MACOUPIN:NILWOOD,GOVERNOR AND LIEUTENANT GOVERNOR,1,18,5,63,0,0,0,0
MACOUPIN-:-NORTH OTTER,MACOUPIN,117,MACOUPIN,NORTH OTTER,661,MACOUPIN:NORTH OTTER,GOVERNOR AND LIEUTENANT GOVERNOR,1,24,10,72,0,4,0,0
MACOUPIN-:-NORTH PALMYRA,MACOUPIN,117,MACOUPIN,NORTH PALMYRA,572,MACOUPIN:NORTH PALMYRA,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,14,76,0,1,0,0
MACOUPIN-:-POLK,MACOUPIN,117,MACOUPIN,POLK,481,MACOUPIN:POLK,GOVERNOR AND LIEUTENANT GOVERNOR,1,18,10,56,0,5,0,0
MACOUPIN-:-SCOTTVILLE,MACOUPIN,117,MACOUPIN,SCOTTVILLE,225,MACOUPIN:SCOTTVILLE,GOVERNOR AND LIEUTENANT GOVERNOR,2,7,8,46,0,1,0,0
MACOUPIN-:-SHAWS POINT,MACOUPIN,117,MACOUPIN,SHAWS POINT,405,MACOUPIN:SHAWS POINT,GOVERNOR AND LIEUTENANT GOVERNOR,3,25,4,43,0,0,0,0
MACOUPIN-:-SHIPMAN,MACOUPIN,117,MACOUPIN,SHIPMAN,904,MACOUPIN:SHIPMAN,GOVERNOR AND LIEUTENANT GOVERNOR,3,22,9,107,0,5,0,0
MACOUPIN-:-SOUTH OTTER,MACOUPIN,117,MACOUPIN,SOUTH OTTER,355,MACOUPIN:SOUTH OTTER,GOVERNOR AND LIEUTENANT GOVERNOR,0,18,12,58,0,3,0,0
MACOUPIN-:-SOUTH PALMYRA,MACOUPIN,117,MACOUPIN,SOUTH PALMYRA,517,MACOUPIN:SOUTH PALMYRA,GOVERNOR AND LIEUTENANT GOVERNOR,2,13,10,64,0,2,0,0
MACOUPIN-:-STAUNTON 1,MACOUPIN,117,MACOUPIN,STAUNTON 1,1199,MACOUPIN:STAUNTON 1,GOVERNOR AND LIEUTENANT GOVERNOR,6,33,10,71,0,1,0,0
MACOUPIN-:-STAUNTON 2,MACOUPIN,117,MACOUPIN,STAUNTON 2,828,MACOUPIN:STAUNTON 2,GOVERNOR AND LIEUTENANT GOVERNOR,2,16,8,32,1,1,0,0
MACOUPIN-:-STAUNTON 3,MACOUPIN,117,MACOUPIN,STAUNTON 3,991,MACOUPIN:STAUNTON 3,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,9,52,0,0,0,0
MACOUPIN-:-STAUNTON 4,MACOUPIN,117,MACOUPIN,STAUNTON 4,827,MACOUPIN:STAUNTON 4,GOVERNOR AND LIEUTENANT GOVERNOR,0,20,15,62,0,0,0,0
MACOUPIN-:-VIRDEN 1,MACOUPIN,117,MACOUPIN,VIRDEN 1,1185,MACOUPIN:VIRDEN 1,GOVERNOR AND LIEUTENANT GOVERNOR,2,15,20,86,0,4,0,0
MACOUPIN-:-VIRDEN 2,MACOUPIN,117,MACOUPIN,VIRDEN 2,1054,MACOUPIN:VIRDEN 2,GOVERNOR AND LIEUTENANT GOVERNOR,0,26,20,74,1,2,0,0
MACOUPIN-:-WESTERN MOUND,MACOUPIN,117,MACOUPIN,WESTERN MOUND,201,MACOUPIN:WESTERN MOUND,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,6,34,0,0,0,0
MADISON-:-ALHAMBRA 01,MADISON,119,MADISON,ALHAMBRA 01,1148,MADISON:ALHAMBRA 01,GOVERNOR AND LIEUTENANT GOVERNOR,15,21,38,197,2,12,0,0
MADISON-:-ALTON 01,MADISON,119,MADISON,ALTON 01,1000,MADISON:ALTON 01,GOVERNOR AND LIEUTENANT GOVERNOR,4,14,8,40,0,2,0,0
MADISON-:-ALTON 02,MADISON,119,MADISON,ALTON 02,582,MADISON:ALTON 02,GOVERNOR AND LIEUTENANT GOVERNOR,1,2,12,13,1,3,0,0
MADISON-:-ALTON 03,MADISON,119,MADISON,ALTON 03,945,MADISON:ALTON 03,GOVERNOR AND LIEUTENANT GOVERNOR,2,24,17,59,0,1,0,0
MADISON-:-ALTON 04,MADISON,119,MADISON,ALTON 04,797,MADISON:ALTON 04,GOVERNOR AND LIEUTENANT GOVERNOR,2,9,6,27,1,0,0,0
MADISON-:-ALTON 05,MADISON,119,MADISON,ALTON 05,1049,MADISON:ALTON 05,GOVERNOR AND LIEUTENANT GOVERNOR,2,21,25,64,2,1,0,0
MADISON-:-ALTON 06,MADISON,119,MADISON,ALTON 06,928,MADISON:ALTON 06,GOVERNOR AND LIEUTENANT GOVERNOR,8,9,5,49,0,2,0,0
MADISON-:-ALTON 07,MADISON,119,MADISON,ALTON 07,975,MADISON:ALTON 07,GOVERNOR AND LIEUTENANT GOVERNOR,2,7,8,29,0,0,0,0
MADISON-:-ALTON 08,MADISON,119,MADISON,ALTON 08,1033,MADISON:ALTON 08,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,9,30,2,2,0,0
MADISON-:-ALTON 09,MADISON,119,MADISON,ALTON 09,1070,MADISON:ALTON 09,GOVERNOR AND LIEUTENANT GOVERNOR,3,15,11,49,1,0,0,0
MADISON-:-ALTON 10,MADISON,119,MADISON,ALTON 10,1096,MADISON:ALTON 10,GOVERNOR AND LIEUTENANT GOVERNOR,2,16,9,79,3,3,0,0
MADISON-:-ALTON 11,MADISON,119,MADISON,ALTON 11,940,MADISON:ALTON 11,GOVERNOR AND LIEUTENANT GOVERNOR,3,11,10,30,0,0,0,0
MADISON-:-ALTON 12,MADISON,119,MADISON,ALTON 12,1028,MADISON:ALTON 12,GOVERNOR AND LIEUTENANT GOVERNOR,4,25,13,44,1,2,0,0
MADISON-:-ALTON 13,MADISON,119,MADISON,ALTON 13,1039,MADISON:ALTON 13,GOVERNOR AND LIEUTENANT GOVERNOR,2,8,4,17,0,2,0,0
MADISON-:-ALTON 14,MADISON,119,MADISON,ALTON 14,1090,MADISON:ALTON 14,GOVERNOR AND LIEUTENANT GOVERNOR,7,6,20,94,0,4,0,0
MADISON-:-ALTON 15,MADISON,119,MADISON,ALTON 15,839,MADISON:ALTON 15,GOVERNOR AND LIEUTENANT GOVERNOR,5,11,15,46,0,0,0,0
MADISON-:-ALTON 16,MADISON,119,MADISON,ALTON 16,916,MADISON:ALTON 16,GOVERNOR AND LIEUTENANT GOVERNOR,2,4,6,42,0,0,0,0
MADISON-:-ALTON 17,MADISON,119,MADISON,ALTON 17,1083,MADISON:ALTON 17,GOVERNOR AND LIEUTENANT GOVERNOR,2,4,8,24,0,0,0,0
MADISON-:-CHOUTEAU 01,MADISON,119,MADISON,CHOUTEAU 01,797,MADISON:CHOUTEAU 01,GOVERNOR AND LIEUTENANT GOVERNOR,5,7,21,94,1,1,0,0
MADISON-:-CHOUTEAU 02,MADISON,119,MADISON,CHOUTEAU 02,1140,MADISON:CHOUTEAU 02,GOVERNOR AND LIEUTENANT GOVERNOR,6,3,17,79,0,2,0,0
MADISON-:-CHOUTEAU 03,MADISON,119,MADISON,CHOUTEAU 03,504,MADISON:CHOUTEAU 03,GOVERNOR AND LIEUTENANT GOVERNOR,6,2,9,33,0,2,0,0
MADISON-:-CHOUTEAU 04,MADISON,119,MADISON,CHOUTEAU 04,583,MADISON:CHOUTEAU 04,GOVERNOR AND LIEUTENANT GOVERNOR,3,9,15,93,2,3,0,0
MADISON-:-CHOUTEAU 05,MADISON,119,MADISON,CHOUTEAU 05,743,MADISON:CHOUTEAU 05,GOVERNOR AND LIEUTENANT GOVERNOR,2,9,14,59,0,3,0,0
MADISON-:-CHOUTEAU 06,MADISON,119,MADISON,CHOUTEAU 06,998,MADISON:CHOUTEAU 06,GOVERNOR AND LIEUTENANT GOVERNOR,2,12,17,90,1,6,0,0
MADISON-:-COLLINSVILLE 01,MADISON,119,MADISON,COLLINSVILLE 01,1056,MADISON:COLLINSVILLE 01,GOVERNOR AND LIEUTENANT GOVERNOR,4,10,9,74,0,4,0,0
MADISON-:-COLLINSVILLE 02,MADISON,119,MADISON,COLLINSVILLE 02,1087,MADISON:COLLINSVILLE 02,GOVERNOR AND LIEUTENANT GOVERNOR,10,12,14,77,0,2,0,0
MADISON-:-COLLINSVILLE 03,MADISON,119,MADISON,COLLINSVILLE 03,1156,MADISON:COLLINSVILLE 03,GOVERNOR AND LIEUTENANT GOVERNOR,6,4,26,87,2,4,0,0
MADISON-:-COLLINSVILLE 04,MADISON,119,MADISON,COLLINSVILLE 04,1007,MADISON:COLLINSVILLE 04,GOVERNOR AND LIEUTENANT GOVERNOR,5,11,13,37,0,3,0,0
MADISON-:-COLLINSVILLE 05,MADISON,119,MADISON,COLLINSVILLE 05,792,MADISON:COLLINSVILLE 05,GOVERNOR AND LIEUTENANT GOVERNOR,3,11,7,84,0,2,0,0
MADISON-:-COLLINSVILLE 06,MADISON,119,MADISON,COLLINSVILLE 06,1037,MADISON:COLLINSVILLE 06,GOVERNOR AND LIEUTENANT GOVERNOR,3,10,4,45,1,1,0,0
MADISON-:-COLLINSVILLE 07,MADISON,119,MADISON,COLLINSVILLE 07,1081,MADISON:COLLINSVILLE 07,GOVERNOR AND LIEUTENANT GOVERNOR,7,19,9,116,0,6,0,0
MADISON-:-COLLINSVILLE 08,MADISON,119,MADISON,COLLINSVILLE 08,1081,MADISON:COLLINSVILLE 08,GOVERNOR AND LIEUTENANT GOVERNOR,10,16,10,95,2,2,0,0
MADISON-:-COLLINSVILLE 09,MADISON,119,MADISON,COLLINSVILLE 09,1024,MADISON:COLLINSVILLE 09,GOVERNOR AND LIEUTENANT GOVERNOR,12,22,15,115,2,0,0,0
MADISON-:-COLLINSVILLE 10,MADISON,119,MADISON,COLLINSVILLE 10,1116,MADISON:COLLINSVILLE 10,GOVERNOR AND LIEUTENANT GOVERNOR,9,20,16,113,2,2,0,0
MADISON-:-COLLINSVILLE 11,MADISON,119,MADISON,COLLINSVILLE 11,1065,MADISON:COLLINSVILLE 11,GOVERNOR AND LIEUTENANT GOVERNOR,14,23,28,133,2,8,0,0
MADISON-:-COLLINSVILLE 12,MADISON,119,MADISON,COLLINSVILLE 12,936,MADISON:COLLINSVILLE 12,GOVERNOR AND LIEUTENANT GOVERNOR,6,13,19,116,2,10,0,0
MADISON-:-COLLINSVILLE 13,MADISON,119,MADISON,COLLINSVILLE 13,802,MADISON:COLLINSVILLE 13,GOVERNOR AND LIEUTENANT GOVERNOR,2,7,5,51,0,1,0,0
MADISON-:-COLLINSVILLE 14,MADISON,119,MADISON,COLLINSVILLE 14,1106,MADISON:COLLINSVILLE 14,GOVERNOR AND LIEUTENANT GOVERNOR,4,15,15,88,1,2,0,0
MADISON-:-COLLINSVILLE 15,MADISON,119,MADISON,COLLINSVILLE 15,915,MADISON:COLLINSVILLE 15,GOVERNOR AND LIEUTENANT GOVERNOR,11,23,18,74,1,3,0,0
MADISON-:-COLLINSVILLE 16,MADISON,119,MADISON,COLLINSVILLE 16,784,MADISON:COLLINSVILLE 16,GOVERNOR AND LIEUTENANT GOVERNOR,7,9,7,67,1,4,0,0
MADISON-:-COLLINSVILLE 17,MADISON,119,MADISON,COLLINSVILLE 17,1009,MADISON:COLLINSVILLE 17,GOVERNOR AND LIEUTENANT GOVERNOR,13,25,11,112,2,5,0,0
MADISON-:-COLLINSVILLE 18,MADISON,119,MADISON,COLLINSVILLE 18,908,MADISON:COLLINSVILLE 18,GOVERNOR AND LIEUTENANT GOVERNOR,18,37,19,87,3,3,0,0
MADISON-:-COLLINSVILLE 19,MADISON,119,MADISON,COLLINSVILLE 19,618,MADISON:COLLINSVILLE 19,GOVERNOR AND LIEUTENANT GOVERNOR,4,25,12,54,1,3,0,0
MADISON-:-COLLINSVILLE 20,MADISON,119,MADISON,COLLINSVILLE 20,1044,MADISON:COLLINSVILLE 20,GOVERNOR AND LIEUTENANT GOVERNOR,4,38,18,101,0,6,0,0
MADISON-:-COLLINSVILLE 21,MADISON,119,MADISON,COLLINSVILLE 21,1046,MADISON:COLLINSVILLE 21,GOVERNOR AND LIEUTENANT GOVERNOR,7,18,23,125,1,3,0,0
MADISON-:-COLLINSVILLE 22,MADISON,119,MADISON,COLLINSVILLE 22,829,MADISON:COLLINSVILLE 22,GOVERNOR AND LIEUTENANT GOVERNOR,3,9,7,63,2,4,0,0
MADISON-:-COLLINSVILLE 23,MADISON,119,MADISON,COLLINSVILLE 23,1081,MADISON:COLLINSVILLE 23,GOVERNOR AND LIEUTENANT GOVERNOR,6,21,16,96,1,5,0,0
MADISON-:-COLLINSVILLE 24,MADISON,119,MADISON,COLLINSVILLE 24,1008,MADISON:COLLINSVILLE 24,GOVERNOR AND LIEUTENANT GOVERNOR,5,23,9,66,0,6,0,0
MADISON-:-COLLINSVILLE 25,MADISON,119,MADISON,COLLINSVILLE 25,954,MADISON:COLLINSVILLE 25,GOVERNOR AND LIEUTENANT GOVERNOR,10,13,16,83,0,5,0,0
MADISON-:-EDWARDSVILLE 01,MADISON,119,MADISON,EDWARDSVILLE 01,1143,MADISON:EDWARDSVILLE 01,GOVERNOR AND LIEUTENANT GOVERNOR,10,21,17,103,1,3,0,0
MADISON-:-EDWARDSVILLE 02,MADISON,119,MADISON,EDWARDSVILLE 02,1022,MADISON:EDWARDSVILLE 02,GOVERNOR AND LIEUTENANT GOVERNOR,10,18,8,44,1,2,0,0
MADISON-:-EDWARDSVILLE 03,MADISON,119,MADISON,EDWARDSVILLE 03,1049,MADISON:EDWARDSVILLE 03,GOVERNOR AND LIEUTENANT GOVERNOR,8,11,16,57,1,3,0,0
MADISON-:-EDWARDSVILLE 04,MADISON,119,MADISON,EDWARDSVILLE 04,979,MADISON:EDWARDSVILLE 04,GOVERNOR AND LIEUTENANT GOVERNOR,8,19,8,47,1,2,0,0
MADISON-:-EDWARDSVILLE 05,MADISON,119,MADISON,EDWARDSVILLE 05,913,MADISON:EDWARDSVILLE 05,GOVERNOR AND LIEUTENANT GOVERNOR,2,11,6,36,0,4,0,0
MADISON-:-EDWARDSVILLE 06,MADISON,119,MADISON,EDWARDSVILLE 06,1015,MADISON:EDWARDSVILLE 06,GOVERNOR AND LIEUTENANT GOVERNOR,15,27,13,81,1,4,0,0
MADISON-:-EDWARDSVILLE 07,MADISON,119,MADISON,EDWARDSVILLE 07,1107,MADISON:EDWARDSVILLE 07,GOVERNOR AND LIEUTENANT GOVERNOR,6,15,29,64,2,5,0,0
MADISON-:-EDWARDSVILLE 08,MADISON,119,MADISON,EDWARDSVILLE 08,1116,MADISON:EDWARDSVILLE 08,GOVERNOR AND LIEUTENANT GOVERNOR,8,20,20,66,2,8,0,0
MADISON-:-EDWARDSVILLE 09,MADISON,119,MADISON,EDWARDSVILLE 09,636,MADISON:EDWARDSVILLE 09,GOVERNOR AND LIEUTENANT GOVERNOR,2,5,5,35,1,0,0,0
MADISON-:-EDWARDSVILLE 10,MADISON,119,MADISON,EDWARDSVILLE 10,1127,MADISON:EDWARDSVILLE 10,GOVERNOR AND LIEUTENANT GOVERNOR,3,28,29,89,2,4,0,0
MADISON-:-EDWARDSVILLE 11,MADISON,119,MADISON,EDWARDSVILLE 11,927,MADISON:EDWARDSVILLE 11,GOVERNOR AND LIEUTENANT GOVERNOR,7,8,17,75,1,2,0,0
MADISON-:-EDWARDSVILLE 12,MADISON,119,MADISON,EDWARDSVILLE 12,588,MADISON:EDWARDSVILLE 12,GOVERNOR AND LIEUTENANT GOVERNOR,2,2,5,21,1,1,0,0
MADISON-:-EDWARDSVILLE 13,MADISON,119,MADISON,EDWARDSVILLE 13,894,MADISON:EDWARDSVILLE 13,GOVERNOR AND LIEUTENANT GOVERNOR,8,30,20,75,1,2,0,0
MADISON-:-EDWARDSVILLE 14,MADISON,119,MADISON,EDWARDSVILLE 14,1102,MADISON:EDWARDSVILLE 14,GOVERNOR AND LIEUTENANT GOVERNOR,7,17,20,42,2,2,0,0
MADISON-:-EDWARDSVILLE 15,MADISON,119,MADISON,EDWARDSVILLE 15,1057,MADISON:EDWARDSVILLE 15,GOVERNOR AND LIEUTENANT GOVERNOR,2,17,13,39,2,2,0,0
MADISON-:-EDWARDSVILLE 16,MADISON,119,MADISON,EDWARDSVILLE 16,1040,MADISON:EDWARDSVILLE 16,GOVERNOR AND LIEUTENANT GOVERNOR,2,31,18,71,1,6,0,0
MADISON-:-EDWARDSVILLE 17,MADISON,119,MADISON,EDWARDSVILLE 17,1145,MADISON:EDWARDSVILLE 17,GOVERNOR AND LIEUTENANT GOVERNOR,12,35,27,94,3,1,0,0
MADISON-:-EDWARDSVILLE 18,MADISON,119,MADISON,EDWARDSVILLE 18,1052,MADISON:EDWARDSVILLE 18,GOVERNOR AND LIEUTENANT GOVERNOR,8,32,46,78,1,5,0,0
MADISON-:-EDWARDSVILLE 19,MADISON,119,MADISON,EDWARDSVILLE 19,962,MADISON:EDWARDSVILLE 19,GOVERNOR AND LIEUTENANT GOVERNOR,11,24,24,61,3,6,0,0
MADISON-:-EDWARDSVILLE 20,MADISON,119,MADISON,EDWARDSVILLE 20,1107,MADISON:EDWARDSVILLE 20,GOVERNOR AND LIEUTENANT GOVERNOR,9,41,21,65,5,3,0,0
MADISON-:-EDWARDSVILLE 21,MADISON,119,MADISON,EDWARDSVILLE 21,956,MADISON:EDWARDSVILLE 21,GOVERNOR AND LIEUTENANT GOVERNOR,11,30,15,66,4,5,0,0
MADISON-:-EDWARDSVILLE 22,MADISON,119,MADISON,EDWARDSVILLE 22,753,MADISON:EDWARDSVILLE 22,GOVERNOR AND LIEUTENANT GOVERNOR,5,17,9,54,0,5,0,0
MADISON-:-EDWARDSVILLE 23,MADISON,119,MADISON,EDWARDSVILLE 23,1033,MADISON:EDWARDSVILLE 23,GOVERNOR AND LIEUTENANT GOVERNOR,6,10,9,36,3,2,0,0
MADISON-:-EDWARDSVILLE 24,MADISON,119,MADISON,EDWARDSVILLE 24,512,MADISON:EDWARDSVILLE 24,GOVERNOR AND LIEUTENANT GOVERNOR,9,21,8,39,0,1,0,0
MADISON-:-EDWARDSVILLE 25,MADISON,119,MADISON,EDWARDSVILLE 25,847,MADISON:EDWARDSVILLE 25,GOVERNOR AND LIEUTENANT GOVERNOR,6,14,15,39,1,3,0,0
MADISON-:-EDWARDSVILLE 26,MADISON,119,MADISON,EDWARDSVILLE 26,757,MADISON:EDWARDSVILLE 26,GOVERNOR AND LIEUTENANT GOVERNOR,4,18,12,45,2,3,0,0
MADISON-:-FORT RUSSELL 01,MADISON,119,MADISON,FORT RUSSELL 01,1013,MADISON:FORT RUSSELL 01,GOVERNOR AND LIEUTENANT GOVERNOR,10,49,24,108,2,4,0,0
MADISON-:-FORT RUSSELL 02,MADISON,119,MADISON,FORT RUSSELL 02,979,MADISON:FORT RUSSELL 02,GOVERNOR AND LIEUTENANT GOVERNOR,5,16,17,74,0,1,0,0
MADISON-:-FORT RUSSELL 03,MADISON,119,MADISON,FORT RUSSELL 03,1078,MADISON:FORT RUSSELL 03,GOVERNOR AND LIEUTENANT GOVERNOR,4,13,30,90,0,4,0,0
MADISON-:-FORT RUSSELL 04,MADISON,119,MADISON,FORT RUSSELL 04,1132,MADISON:FORT RUSSELL 04,GOVERNOR AND LIEUTENANT GOVERNOR,6,24,32,106,3,5,0,0
MADISON-:-FORT RUSSELL 05,MADISON,119,MADISON,FORT RUSSELL 05,435,MADISON:FORT RUSSELL 05,GOVERNOR AND LIEUTENANT GOVERNOR,3,12,7,60,1,1,0,0
MADISON-:-FORT RUSSELL 06,MADISON,119,MADISON,FORT RUSSELL 06,1036,MADISON:FORT RUSSELL 06,GOVERNOR AND LIEUTENANT GOVERNOR,5,24,16,111,3,6,0,0
MADISON-:-FORT RUSSELL 07,MADISON,119,MADISON,FORT RUSSELL 07,821,MADISON:FORT RUSSELL 07,GOVERNOR AND LIEUTENANT GOVERNOR,6,23,25,89,1,7,0,0
MADISON-:-FOSTER 01,MADISON,119,MADISON,FOSTER 01,948,MADISON:FOSTER 01,GOVERNOR AND LIEUTENANT GOVERNOR,5,21,19,112,0,6,0,0
MADISON-:-FOSTER 02,MADISON,119,MADISON,FOSTER 02,871,MADISON:FOSTER 02,GOVERNOR AND LIEUTENANT GOVERNOR,11,12,22,109,0,6,0,0
MADISON-:-FOSTER 03,MADISON,119,MADISON,FOSTER 03,677,MADISON:FOSTER 03,GOVERNOR AND LIEUTENANT GOVERNOR,8,13,17,72,1,1,0,0
MADISON-:-FOSTER 04,MADISON,119,MADISON,FOSTER 04,568,MADISON:FOSTER 04,GOVERNOR AND LIEUTENANT GOVERNOR,6,15,6,75,0,2,0,0
MADISON-:-GODFREY 01,MADISON,119,MADISON,GODFREY 01,1113,MADISON:GODFREY 01,GOVERNOR AND LIEUTENANT GOVERNOR,14,24,18,67,1,4,0,0
MADISON-:-GODFREY 02,MADISON,119,MADISON,GODFREY 02,558,MADISON:GODFREY 02,GOVERNOR AND LIEUTENANT GOVERNOR,2,5,11,33,0,1,0,0
MADISON-:-GODFREY 03,MADISON,119,MADISON,GODFREY 03,964,MADISON:GODFREY 03,GOVERNOR AND LIEUTENANT GOVERNOR,10,39,18,84,2,1,0,0
MADISON-:-GODFREY 04,MADISON,119,MADISON,GODFREY 04,1143,MADISON:GODFREY 04,GOVERNOR AND LIEUTENANT GOVERNOR,11,56,35,127,1,4,0,0
MADISON-:-GODFREY 05,MADISON,119,MADISON,GODFREY 05,687,MADISON:GODFREY 05,GOVERNOR AND LIEUTENANT GOVERNOR,7,29,27,97,0,2,0,0
MADISON-:-GODFREY 06,MADISON,119,MADISON,GODFREY 06,986,MADISON:GODFREY 06,GOVERNOR AND LIEUTENANT GOVERNOR,3,20,17,89,2,5,0,0
MADISON-:-GODFREY 07,MADISON,119,MADISON,GODFREY 07,823,MADISON:GODFREY 07,GOVERNOR AND LIEUTENANT GOVERNOR,7,28,19,79,0,6,0,0
MADISON-:-GODFREY 08,MADISON,119,MADISON,GODFREY 08,1075,MADISON:GODFREY 08,GOVERNOR AND LIEUTENANT GOVERNOR,11,36,18,110,0,6,0,0
MADISON-:-GODFREY 09,MADISON,119,MADISON,GODFREY 09,1150,MADISON:GODFREY 09,GOVERNOR AND LIEUTENANT GOVERNOR,12,36,30,122,1,7,0,0
MADISON-:-GODFREY 10,MADISON,119,MADISON,GODFREY 10,1101,MADISON:GODFREY 10,GOVERNOR AND LIEUTENANT GOVERNOR,4,17,17,93,0,4,0,0
MADISON-:-GODFREY 11,MADISON,119,MADISON,GODFREY 11,316,MADISON:GODFREY 11,GOVERNOR AND LIEUTENANT GOVERNOR,1,11,3,41,1,3,0,0
MADISON-:-GODFREY 12,MADISON,119,MADISON,GODFREY 12,1108,MADISON:GODFREY 12,GOVERNOR AND LIEUTENANT GOVERNOR,2,16,19,64,3,6,0,0
MADISON-:-GODFREY 13,MADISON,119,MADISON,GODFREY 13,1093,MADISON:GODFREY 13,GOVERNOR AND LIEUTENANT GOVERNOR,4,26,22,136,0,8,0,0
MADISON-:-GODFREY 14,MADISON,119,MADISON,GODFREY 14,1054,MADISON:GODFREY 14,GOVERNOR AND LIEUTENANT GOVERNOR,11,27,34,132,4,7,0,0
MADISON-:-GRANITE CITY 01,MADISON,119,MADISON,GRANITE CITY 01,775,MADISON:GRANITE CITY 01,GOVERNOR AND LIEUTENANT GOVERNOR,1,3,4,44,0,4,0,0
MADISON-:-GRANITE CITY 02,MADISON,119,MADISON,GRANITE CITY 02,827,MADISON:GRANITE CITY 02,GOVERNOR AND LIEUTENANT GOVERNOR,10,17,24,65,0,6,0,0
MADISON-:-GRANITE CITY 03,MADISON,119,MADISON,GRANITE CITY 03,1106,MADISON:GRANITE CITY 03,GOVERNOR AND LIEUTENANT GOVERNOR,12,16,27,110,1,5,0,0
MADISON-:-GRANITE CITY 04,MADISON,119,MADISON,GRANITE CITY 04,1128,MADISON:GRANITE CITY 04,GOVERNOR AND LIEUTENANT GOVERNOR,7,26,18,107,0,2,0,0
MADISON-:-GRANITE CITY 05,MADISON,119,MADISON,GRANITE CITY 05,1139,MADISON:GRANITE CITY 05,GOVERNOR AND LIEUTENANT GOVERNOR,2,18,22,89,0,3,0,0
MADISON-:-GRANITE CITY 06,MADISON,119,MADISON,GRANITE CITY 06,967,MADISON:GRANITE CITY 06,GOVERNOR AND LIEUTENANT GOVERNOR,6,21,26,87,1,6,0,0
MADISON-:-GRANITE CITY 07,MADISON,119,MADISON,GRANITE CITY 07,1023,MADISON:GRANITE CITY 07,GOVERNOR AND LIEUTENANT GOVERNOR,6,7,10,40,0,6,0,0
